id_zona,venta_digital,stock_actual,tienda,vehiculo,I_UB,distancia,cluster_ordenado,n_k (total clientes),centroide,c_k
245,19.27120315581854,3920.091715976331,6,2,1927.120315581854,44.14,1,1333,44.85925461320241,0.03365285417344517
246,19.58974358974359,3920.091715976331,6,3,1958.9743589743591,54.75,1,1333,44.85925461320241,0.03365285417344517
247,26.82445759368836,3920.091715976331,6,2,2682.445759368836,44.14,1,1333,44.85925461320241,0.03365285417344517
248,10.15680473372781,3920.091715976331,6,2,1015.6804733727811,44.14,1,1333,44.85925461320241,0.03365285417344517
249,17.601577909270215,3920.091715976331,6,4,1760.1577909270216,58.14,1,1333,44.85925461320241,0.03365285417344517
250,32.914201183431956,3920.091715976331,6,4,3291.4201183431956,58.14,1,1333,44.85925461320241,0.03365285417344517
251,29.572978303747533,3920.091715976331,6,4,2957.297830374753,58.14,1,1333,44.85925461320241,0.03365285417344517
252,29.275147928994084,3889.3254437869823,9,4,2927.5147928994083,52.21,1,1333,44.85925461320241,0.03365285417344517
253,25.129191321499015,3889.3254437869823,9,4,2512.9191321499015,52.21,1,1333,44.85925461320241,0.03365285417344517
254,23.93688362919132,3889.3254437869823,9,2,2393.688362919132,45.14,1,1333,44.85925461320241,0.03365285417344517
255,25.471400394477318,3889.3254437869823,9,1,2547.140039447732,39.07,1,1333,44.85925461320241,0.03365285417344517
256,28.106508875739646,3889.3254437869823,9,1,2810.6508875739646,39.07,1,1333,44.85925461320241,0.03365285417344517
257,24.817554240631164,3889.3254437869823,9,1,2481.7554240631166,39.07,1,1333,44.85925461320241,0.03365285417344517
258,11.445759368836292,3889.3254437869823,9,2,1144.5759368836293,45.14,1,1333,44.85925461320241,0.03365285417344517
259,8.767258382642998,3889.3254437869823,9,0,876.7258382642998,38.31,1,1333,44.85925461320241,0.03365285417344517
260,29.42800788954635,3889.3254437869823,9,0,2942.800788954635,38.31,1,1333,44.85925461320241,0.03365285417344517
261,12.389546351084812,3889.3254437869823,9,0,1238.9546351084812,38.31,1,1333,44.85925461320241,0.03365285417344517
262,31.2603550295858,2548.25641025641,1,1,3126.03550295858,42.73,1,1333,44.85925461320241,0.03365285417344517
263,13.418145956607495,2548.25641025641,1,1,1341.8145956607495,42.73,1,1333,44.85925461320241,0.03365285417344517
264,29.560157790927022,2548.25641025641,1,1,2956.0157790927024,42.73,1,1333,44.85925461320241,0.03365285417344517
265,9.191321499013807,2548.25641025641,1,1,919.1321499013807,42.73,1,1333,44.85925461320241,0.03365285417344517
266,16.842209072978303,2548.25641025641,1,1,1684.2209072978303,42.73,1,1333,44.85925461320241,0.03365285417344517
267,11.300788954635108,2548.25641025641,1,1,1130.0788954635107,42.73,1,1333,44.85925461320241,0.03365285417344517
268,11.3767258382643,2548.25641025641,1,1,1137.67258382643,42.73,1,1333,44.85925461320241,0.03365285417344517
269,20.801775147928993,2548.25641025641,1,2,2080.1775147928993,48.49,1,1333,44.85925461320241,0.03365285417344517
270,11.745562130177515,2548.25641025641,1,3,1174.5562130177514,48.63,1,1333,44.85925461320241,0.03365285417344517
271,25.82741617357002,3920.091715976331,6,4,2582.741617357002,58.14,1,1333,44.85925461320241,0.03365285417344517
272,16.69723865877712,3920.091715976331,6,4,1669.7238658777121,58.14,1,1333,44.85925461320241,0.03365285417344517
273,28.661735700197237,3920.091715976331,6,4,2866.1735700197237,58.14,1,1333,44.85925461320241,0.03365285417344517
274,28.058185404339252,3920.091715976331,6,4,2805.818540433925,58.14,1,1333,44.85925461320241,0.03365285417344517
275,31.86390532544379,3920.091715976331,6,4,3186.390532544379,58.14,1,1333,44.85925461320241,0.03365285417344517
276,30.530571992110453,3920.091715976331,6,4,3053.0571992110454,58.14,1,1333,44.85925461320241,0.03365285417344517
277,20.846153846153847,3920.091715976331,6,4,2084.6153846153848,58.14,1,1333,44.85925461320241,0.03365285417344517
278,11.263313609467456,3920.091715976331,6,4,1126.3313609467457,58.14,1,1333,44.85925461320241,0.03365285417344517
279,16.30966469428008,3920.091715976331,6,4,1630.966469428008,58.14,1,1333,44.85925461320241,0.03365285417344517
280,22.587771203155818,3920.091715976331,6,4,2258.7771203155817,58.14,1,1333,44.85925461320241,0.03365285417344517
281,24.133136094674555,3920.091715976331,6,4,2413.3136094674555,58.14,1,1333,44.85925461320241,0.03365285417344517
282,14.144970414201184,3889.3254437869823,9,4,1414.4970414201184,52.21,1,1333,44.85925461320241,0.03365285417344517
283,30.618343195266274,3889.3254437869823,9,2,3061.8343195266275,45.14,1,1333,44.85925461320241,0.03365285417344517
284,19.44674556213018,3889.3254437869823,9,2,1944.674556213018,45.14,1,1333,44.85925461320241,0.03365285417344517
285,9.89447731755424,3889.3254437869823,9,1,989.4477317554241,39.07,1,1333,44.85925461320241,0.03365285417344517
286,26.620315581854044,3889.3254437869823,9,1,2662.0315581854043,39.07,1,1333,44.85925461320241,0.03365285417344517
287,30.91518737672584,3889.3254437869823,9,1,3091.518737672584,39.07,1,1333,44.85925461320241,0.03365285417344517
288,31.414201183431953,3889.3254437869823,9,1,3141.420118343195,39.07,1,1333,44.85925461320241,0.03365285417344517
289,24.19033530571992,3889.3254437869823,9,0,2419.033530571992,38.31,1,1333,44.85925461320241,0.03365285417344517
290,20.6370808678501,3889.3254437869823,9,0,2063.70808678501,38.31,1,1333,44.85925461320241,0.03365285417344517
291,10.35404339250493,3889.3254437869823,9,0,1035.404339250493,38.31,1,1333,44.85925461320241,0.03365285417344517
292,12.14792899408284,2548.25641025641,1,1,1214.792899408284,42.73,1,1333,44.85925461320241,0.03365285417344517
293,8.477317554240631,2548.25641025641,1,1,847.7317554240632,42.73,1,1333,44.85925461320241,0.03365285417344517
294,17.451676528599606,2548.25641025641,1,1,1745.1676528599605,42.73,1,1333,44.85925461320241,0.03365285417344517
295,13.034516765285996,2548.25641025641,1,1,1303.4516765285996,42.73,1,1333,44.85925461320241,0.03365285417344517
296,9.98422090729783,2548.25641025641,1,1,998.422090729783,42.73,1,1333,44.85925461320241,0.03365285417344517
297,27.386587771203157,2548.25641025641,1,2,2738.658777120316,48.49,1,1333,44.85925461320241,0.03365285417344517
298,14.185404339250493,2548.25641025641,1,2,1418.5404339250492,48.49,1,1333,44.85925461320241,0.03365285417344517
299,21.590729783037474,2548.25641025641,1,2,2159.0729783037473,48.49,1,1333,44.85925461320241,0.03365285417344517
300,9.882642998027613,2548.25641025641,1,3,988.2642998027613,48.63,1,1333,44.85925461320241,0.03365285417344517
301,13.509861932938856,3920.091715976331,6,4,1350.9861932938857,58.14,1,1333,44.85925461320241,0.03365285417344517
302,14.955621301775148,3920.091715976331,6,4,1495.5621301775147,58.14,1,1333,44.85925461320241,0.03365285417344517
303,23.307692307692307,3920.091715976331,6,3,2330.7692307692305,54.75,1,1333,44.85925461320241,0.03365285417344517
304,23.1439842209073,3920.091715976331,6,4,2314.39842209073,58.14,1,1333,44.85925461320241,0.03365285417344517
305,8.152859960552268,3920.091715976331,6,4,815.2859960552269,58.14,1,1333,44.85925461320241,0.03365285417344517
306,11.54240631163708,3920.091715976331,6,3,1154.240631163708,54.75,1,1333,44.85925461320241,0.03365285417344517
307,28.423076923076923,3920.091715976331,6,3,2842.3076923076924,54.75,1,1333,44.85925461320241,0.03365285417344517
308,15.219921104536489,3920.091715976331,6,4,1521.9921104536488,58.14,1,1333,44.85925461320241,0.03365285417344517
309,12.498027613412228,3920.091715976331,6,4,1249.8027613412228,58.14,1,1333,44.85925461320241,0.03365285417344517
310,9.02662721893491,3920.091715976331,6,4,902.662721893491,58.14,1,1333,44.85925461320241,0.03365285417344517
311,12.754437869822485,3889.3254437869823,9,4,1275.4437869822486,52.21,1,1333,44.85925461320241,0.03365285417344517
312,9.129191321499015,3889.3254437869823,9,4,912.9191321499014,52.21,1,1333,44.85925461320241,0.03365285417344517
313,22.733727810650887,3889.3254437869823,9,2,2273.3727810650885,45.14,1,1333,44.85925461320241,0.03365285417344517
314,19.034516765285996,3889.3254437869823,9,1,1903.4516765285996,39.07,1,1333,44.85925461320241,0.03365285417344517
315,16.11242603550296,3889.3254437869823,9,1,1611.242603550296,39.07,1,1333,44.85925461320241,0.03365285417344517
316,18.11439842209073,3889.3254437869823,9,0,1811.439842209073,38.31,1,1333,44.85925461320241,0.03365285417344517
317,26.624260355029588,3889.3254437869823,9,0,2662.4260355029587,38.31,1,1333,44.85925461320241,0.03365285417344517
318,29.28994082840237,3889.3254437869823,9,0,2928.994082840237,38.31,1,1333,44.85925461320241,0.03365285417344517
319,26.267258382642996,3889.3254437869823,9,2,2626.7258382642995,45.14,1,1333,44.85925461320241,0.03365285417344517
320,20.555226824457595,3889.3254437869823,9,1,2055.5226824457595,39.07,1,1333,44.85925461320241,0.03365285417344517
321,17.013806706114398,3889.3254437869823,9,1,1701.3806706114399,39.07,1,1333,44.85925461320241,0.03365285417344517
322,27.9930966469428,2548.25641025641,1,1,2799.30966469428,42.73,1,1333,44.85925461320241,0.03365285417344517
323,19.389546351084814,2548.25641025641,1,0,1938.9546351084814,12.0,0,436,27.05764705882353,0.062058823529411763
324,17.13905325443787,2548.25641025641,1,1,1713.9053254437868,42.73,1,1333,44.85925461320241,0.03365285417344517
325,27.77120315581854,2548.25641025641,1,1,2777.120315581854,42.73,1,1333,44.85925461320241,0.03365285417344517
326,8.07396449704142,2548.25641025641,1,1,807.396449704142,42.73,1,1333,44.85925461320241,0.03365285417344517
327,17.129191321499015,2548.25641025641,1,2,1712.9191321499015,48.49,1,1333,44.85925461320241,0.03365285417344517
328,23.427021696252467,2548.25641025641,1,3,2342.702169625247,48.63,1,1333,44.85925461320241,0.03365285417344517
329,19.315581854043394,2548.25641025641,1,3,1931.5581854043394,48.63,1,1333,44.85925461320241,0.03365285417344517
330,22.889546351084814,2548.25641025641,1,3,2288.9546351084814,48.63,1,1333,44.85925461320241,0.03365285417344517
331,9.904339250493097,3920.091715976331,6,3,990.4339250493097,54.75,1,1333,44.85925461320241,0.03365285417344517
332,22.861932938856015,3920.091715976331,6,3,2286.1932938856016,54.75,1,1333,44.85925461320241,0.03365285417344517
333,25.953648915187376,3920.091715976331,6,3,2595.3648915187377,54.75,1,1333,44.85925461320241,0.03365285417344517
334,19.670611439842208,3920.091715976331,6,4,1967.0611439842207,58.14,1,1333,44.85925461320241,0.03365285417344517
335,10.371794871794872,3920.091715976331,6,4,1037.1794871794873,58.14,1,1333,44.85925461320241,0.03365285417344517
336,9.54733727810651,3920.091715976331,6,4,954.7337278106509,58.14,1,1333,44.85925461320241,0.03365285417344517
337,10.185404339250493,3920.091715976331,6,3,1018.5404339250492,54.75,1,1333,44.85925461320241,0.03365285417344517
338,8.31163708086785,3920.091715976331,6,3,831.163708086785,54.75,1,1333,44.85925461320241,0.03365285417344517
339,30.69526627218935,3920.091715976331,6,3,3069.526627218935,54.75,1,1333,44.85925461320241,0.03365285417344517
340,21.655818540433923,3889.3254437869823,9,4,2165.5818540433925,52.21,1,1333,44.85925461320241,0.03365285417344517
341,21.59171597633136,3889.3254437869823,9,4,2159.171597633136,52.21,1,1333,44.85925461320241,0.03365285417344517
342,26.225838264299803,3889.3254437869823,9,2,2622.5838264299805,45.14,1,1333,44.85925461320241,0.03365285417344517
343,25.231755424063117,3889.3254437869823,9,2,2523.1755424063117,45.14,1,1333,44.85925461320241,0.03365285417344517
344,30.58284023668639,3889.3254437869823,9,1,3058.284023668639,39.07,1,1333,44.85925461320241,0.03365285417344517
345,11.61439842209073,3889.3254437869823,9,0,1161.439842209073,38.31,1,1333,44.85925461320241,0.03365285417344517
346,13.839250493096648,3889.3254437869823,9,0,1383.9250493096647,38.31,1,1333,44.85925461320241,0.03365285417344517
347,30.370808678500985,3889.3254437869823,9,0,3037.0808678500985,38.31,1,1333,44.85925461320241,0.03365285417344517
348,15.013806706114398,3889.3254437869823,9,0,1501.3806706114399,38.31,1,1333,44.85925461320241,0.03365285417344517
349,28.8836291913215,3889.3254437869823,9,0,2888.36291913215,38.31,1,1333,44.85925461320241,0.03365285417344517
350,12.522682445759369,3889.3254437869823,9,0,1252.268244575937,38.31,1,1333,44.85925461320241,0.03365285417344517
351,15.461538461538462,3889.3254437869823,9,1,1546.1538461538462,39.07,1,1333,44.85925461320241,0.03365285417344517
352,13.348126232741617,2548.25641025641,1,0,1334.8126232741618,12.0,0,436,27.05764705882353,0.062058823529411763
353,16.662721893491124,2548.25641025641,1,0,1666.2721893491125,12.0,0,436,27.05764705882353,0.062058823529411763
354,20.06311637080868,2548.25641025641,1,1,2006.311637080868,42.73,1,1333,44.85925461320241,0.03365285417344517
355,16.705128205128204,2548.25641025641,1,1,1670.5128205128203,42.73,1,1333,44.85925461320241,0.03365285417344517
356,11.142998027613412,2548.25641025641,1,2,1114.2998027613412,48.49,1,1333,44.85925461320241,0.03365285417344517
357,13.002958579881657,2548.25641025641,1,2,1300.2958579881656,48.49,1,1333,44.85925461320241,0.03365285417344517
358,25.329388560157792,2548.25641025641,1,3,2532.938856015779,48.63,1,1333,44.85925461320241,0.03365285417344517
359,8.658777120315582,2548.25641025641,1,3,865.8777120315582,48.63,1,1333,44.85925461320241,0.03365285417344517
360,28.464497041420117,2548.25641025641,1,3,2846.449704142012,48.63,1,1333,44.85925461320241,0.03365285417344517
361,11.072978303747535,3920.091715976331,6,3,1107.2978303747534,54.75,1,1333,44.85925461320241,0.03365285417344517
362,26.913214990138066,3920.091715976331,6,3,2691.3214990138067,54.75,1,1333,44.85925461320241,0.03365285417344517
363,31.935897435897434,3920.091715976331,6,3,3193.5897435897436,54.75,1,1333,44.85925461320241,0.03365285417344517
364,8.053254437869823,3920.091715976331,6,4,805.3254437869823,58.14,1,1333,44.85925461320241,0.03365285417344517
365,26.71104536489152,3920.091715976331,6,4,2671.104536489152,58.14,1,1333,44.85925461320241,0.03365285417344517
366,19.74852071005917,3920.091715976331,6,4,1974.8520710059172,58.14,1,1333,44.85925461320241,0.03365285417344517
367,22.361932938856015,3920.091715976331,6,3,2236.1932938856016,54.75,1,1333,44.85925461320241,0.03365285417344517
368,31.513806706114398,3920.091715976331,6,3,3151.3806706114397,54.75,1,1333,44.85925461320241,0.03365285417344517
369,21.59171597633136,3920.091715976331,6,3,2159.171597633136,54.75,1,1333,44.85925461320241,0.03365285417344517
370,18.87278106508876,3889.3254437869823,9,4,1887.278106508876,52.21,1,1333,44.85925461320241,0.03365285417344517
371,16.471400394477318,3889.3254437869823,9,2,1647.1400394477319,45.14,1,1333,44.85925461320241,0.03365285417344517
372,29.630177514792898,3889.3254437869823,9,2,2963.01775147929,45.14,1,1333,44.85925461320241,0.03365285417344517
373,28.844181459566077,3889.3254437869823,9,1,2884.4181459566075,39.07,1,1333,44.85925461320241,0.03365285417344517
374,23.55325443786982,3889.3254437869823,9,1,2355.3254437869823,39.07,1,1333,44.85925461320241,0.03365285417344517
375,19.009861932938858,3889.3254437869823,9,0,1900.9861932938857,38.31,1,1333,44.85925461320241,0.03365285417344517
376,27.16370808678501,3889.3254437869823,9,0,2716.370808678501,38.31,1,1333,44.85925461320241,0.03365285417344517
377,13.314595660749507,3889.3254437869823,9,0,1331.4595660749508,38.31,1,1333,44.85925461320241,0.03365285417344517
378,10.435897435897436,3889.3254437869823,9,1,1043.5897435897436,39.07,1,1333,44.85925461320241,0.03365285417344517
379,30.840236686390533,3889.3254437869823,9,1,3084.023668639053,39.07,1,1333,44.85925461320241,0.03365285417344517
380,10.726824457593688,3889.3254437869823,9,1,1072.6824457593689,39.07,1,1333,44.85925461320241,0.03365285417344517
381,19.743589743589745,3889.3254437869823,9,1,1974.3589743589744,39.07,1,1333,44.85925461320241,0.03365285417344517
382,27.214990138067062,2548.25641025641,1,0,2721.499013806706,12.0,0,436,27.05764705882353,0.062058823529411763
383,19.259368836291912,2548.25641025641,1,0,1925.9368836291912,12.0,0,436,27.05764705882353,0.062058823529411763
384,16.14595660749507,2548.25641025641,1,2,1614.595660749507,48.49,1,1333,44.85925461320241,0.03365285417344517
385,22.44674556213018,2548.25641025641,1,1,2244.6745562130177,42.73,1,1333,44.85925461320241,0.03365285417344517
386,18.05325443786982,2548.25641025641,1,2,1805.325443786982,48.49,1,1333,44.85925461320241,0.03365285417344517
387,27.081854043392504,2548.25641025641,1,3,2708.1854043392505,48.63,1,1333,44.85925461320241,0.03365285417344517
388,15.735700197238659,2548.25641025641,1,3,1573.570019723866,48.63,1,1333,44.85925461320241,0.03365285417344517
389,16.43885601577909,2548.25641025641,1,3,1643.885601577909,48.63,1,1333,44.85925461320241,0.03365285417344517
390,8.17061143984221,2548.25641025641,1,3,817.061143984221,48.63,1,1333,44.85925461320241,0.03365285417344517
391,9.63214990138067,3920.091715976331,6,3,963.2149901380669,54.75,1,1333,44.85925461320241,0.03365285417344517
392,20.270216962524653,3920.091715976331,6,3,2027.0216962524653,54.75,1,1333,44.85925461320241,0.03365285417344517
393,20.985207100591715,3920.091715976331,6,3,2098.5207100591715,54.75,1,1333,44.85925461320241,0.03365285417344517
394,24.91518737672584,3920.091715976331,6,4,2491.518737672584,58.14,1,1333,44.85925461320241,0.03365285417344517
395,19.69033530571992,3920.091715976331,6,4,1969.033530571992,58.14,1,1333,44.85925461320241,0.03365285417344517
